Product_URL,Category,Product_ID,Extracted_At
https://chefaa.com/eg-ar/nowProduct/canpol-nasal-aspirator-bulb0m2118Q5Nj,mom-baby,mom-baby_0076,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-nipple-protector-sils18602nPYC,mom-baby,mom-baby_0077,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-scissorscolored-baby2809HxJ4,mom-baby,mom-baby_0078,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-soft-spoon-sil21488lbM3,mom-baby,mom-baby_0079,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-soother-silbluglow06m22500Z6VS,mom-baby,mom-baby_0080,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-teat-sil-easy-st12m1pc21722IyP0,mom-baby,mom-baby_0081,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-teat-sil-universal3m2pc18115c7sd,mom-baby,mom-baby_0082,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-teat-sil-universal6m2pc18116Nddq,mom-baby,mom-baby_0083,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-teether-watercar22075qKg,mom-baby,mom-baby_0084,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-teether-waterowl74016Tty1,mom-baby,mom-baby_0085,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/cantucareforkidstearfreenourishingshampoo,mom-baby,mom-baby_0086,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/cerelac-3-fruits-with-wheat-milk-with-iron-vitamins-probiotics-125gm,mom-baby,mom-baby_0087,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/cerelac-3-fruits-with-wheat-milk-with-iron-vitamins-probiotics-250gm,mom-baby,mom-baby_0088,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/cerelac-wheat-milk-with-iron-vitamins-probiotics-125-gm,mom-baby,mom-baby_0089,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/chicco-btl-wb-slow-blue-0m150ml29928lU1i,mom-baby,mom-baby_0090,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/chicco-natural-filling-boy-150ml-0kwd,mom-baby,mom-baby_0091,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/chicco-natural-filling-boy-150ml-0kwd_duLlL0iY,mom-baby,mom-baby_0092,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/chicco-naturalfeeling-glass-baby-bottle-slow-flow-150ml-mfqp_du4nJeAq,mom-baby,mom-baby_0093,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/chicco-teat-original-touch-6m2p21892sM9g,mom-baby,mom-baby_0094,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/chicco-tetina-original-touch-at9i,mom-baby,mom-baby_0095,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/cordoba-sudo-kids-cream-for-diapers-area-250gm-kouf_duIqgPi0,mom-baby,mom-baby_0096,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/dermactive-acti-solaire-spf-50-kids-lotion-spray-125ml-xkrc_duwUDJNR,mom-baby,mom-baby_0097,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/dermactive-baby-diaper-sooth-cream-75mlL5zy,mom-baby,mom-baby_0098,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/dermactive-baby-gentle-shampo-250mlUfa1,mom-baby,mom-baby_0099,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/dermactive-baby-hair-derangling-serum-120mlfpsN,mom-baby,mom-baby_0100,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/dermactive-baby-lotion-250mluUGs,mom-baby,mom-baby_0101,2025-06-19T01:42:50.500750
